,typeId,country,industry,objectives,tool,vulnerability,action,records_affected,unauthorized_result,monetary_loss,cluster
12595,vcdb-1699,US,Social Services,null,null,Process Carelessness,Physical Carelessness Misdelivery,1,Disclosure of Information,null,3
12599,vcdb-1703,US,Social Services,null,null,Physical Physical access,Physical Privilege abuse,1,Disclosure of Information,null,3
12605,vcdb-1709,US,Social Services,null,null,null,Physical Loss,1,Theft of Resources,null,3
12608,vcdb-1712,US,Social Services,null,null,Process Carelessness,Physical Carelessness Misdelivery,1,null,null,3
12618,vcdb-1722,US,Social Services,null,null,Process Carelessness,Physical Carelessness Misdelivery,1,null,null,3
12625,vcdb-1729,US,Social Services,null,null,Process Carelessness,Physical Carelessness Misdelivery,1,null,null,3
12628,vcdb-1732,US,Social Services,null,null,Process Carelessness,Physical Carelessness Loss,1,Theft of Resources Disclosure of Information,null,3
12635,vcdb-1739,US,Social Services,null,null,Process Carelessness,Physical Carelessness Misdelivery,1,Disclosure of Information,null,3
12649,vcdb-1753,US,Social Services,null,null,Process Carelessness,Physical Carelessness Disposal error,109,Disclosure of Information,null,3
12652,vcdb-1756,NZ,Social Services,null,null,Process Inadequate processes Physical Partner facility Configuration LAN access,Physical Assault Data mishandling Disposal error,1,Disclosure of Information,null,3
12657,vcdb-1761,US,Social Services,null,null,null,Physical Publishing error,1,Disclosure of Information,null,3
12665,vcdb-1769,US,Social Services,null,null,Process Carelessness,Physical Carelessness Misdelivery,1,null,null,3
12666,vcdb-1770,US,Social Services,null,null,null,Physical Gaffe,1,Disclosure of Information,null,3
12669,vcdb-1773,US,Social Services,null,null,Process Carelessness,Physical Carelessness Misdelivery,1,null,null,3
12670,vcdb-1774,US,Social Services,null,null,Process Carelessness,Physical Carelessness Publishing error,1,Disclosure of Information,null,3
12673,vcdb-1777,US,Social Services,null,null,Process Carelessness,Physical Carelessness Misdelivery,103,null,null,3
12674,vcdb-1778,US,Social Services,null,null,Process Carelessness,Physical Carelessness Misdelivery,1,Disclosure of Information,null,3
12675,vcdb-1779,US,Social Services,null,null,Process Carelessness,Physical Carelessness Misdelivery,1,Disclosure of Information,null,3
12685,vcdb-1789,US,Medical,Financial Gain,null,Physical Documents Physical access,Physical Possession abuse Spoof Forgery,1,Misrepresentation Alter behavior Disclosure of Information Corruption of Information,null,3
12692,vcdb-1796,US,Social Services,null,null,Process Carelessness,Physical Carelessness Misdelivery,1,Disclosure of Information,null,3
12703,vcdb-1807,US,Social Services,null,null,Process Carelessness,Physical Carelessness Misdelivery,1,Disclosure of Information,null,3
12706,vcdb-1810,US,Social Services,null,null,Process Carelessness,Physical Carelessness Misdelivery,101,Disclosure of Information,null,3
12709,vcdb-1813,US,Social Services,null,null,Process Carelessness,Physical Carelessness Misdelivery,1,Disclosure of Information,null,3
12712,vcdb-1816,US,Social Services,null,null,Process Carelessness,Physical Carelessness Misdelivery,1,Disclosure of Information,null,3
12713,vcdb-1817,US,Social Services,null,null,Process Carelessness,Physical Carelessness Misdelivery,1,Disclosure of Information,null,3
12754,vcdb-1858,US,Social Services,null,null,Process Carelessness,Physical Carelessness Misdelivery,1,Disclosure of Information,null,3
12764,vcdb-1868,US,Social Services,null,null,Process Carelessness,Physical Carelessness Misdelivery,1,Disclosure of Information,null,3
12775,vcdb-1879,US,Social Services,null,null,Process Carelessness,Physical Carelessness Misdelivery,1,null,null,3
12781,vcdb-1885,US,Social Services,null,null,Process Carelessness,Physical Carelessness Misdelivery,1,Disclosure of Information,null,3
12794,vcdb-1898,US,Social Services,null,null,Process Carelessness,Physical Carelessness Misdelivery,1,null,null,3
12799,vcdb-1903,US,Social Services,null,null,Process Carelessness,Physical Carelessness Publishing error,1,Disclosure of Information,null,3
12807,vcdb-1911,US,Social Services,null,null,Process Carelessness,Physical Carelessness Misdelivery,1,null,null,3
12815,vcdb-1919,US,Social Services,null,null,Process Carelessness,Physical Carelessness Misdelivery,1,null,null,3
12867,vcdb-1971,US,Social Services,null,null,Process Carelessness,Physical Carelessness Misdelivery,1,Disclosure of Information,null,3
12873,vcdb-1977,US,Social Services,null,null,Process Carelessness,Physical Carelessness Misdelivery,1,Disclosure of Information,null,3
12890,vcdb-1994,US,Social Services,null,null,Process Carelessness,Physical Carelessness Misdelivery,1,null,null,3
12893,vcdb-1997,US,Social Services,null,null,Process Carelessness,Physical Carelessness Misdelivery,1,null,null,3
12895,vcdb-1999,US,Social Services,null,null,Process Carelessness,Physical Carelessness Misdelivery,1,Disclosure of Information,null,3
12902,vcdb-2006,US,Social Services,null,null,Process Carelessness,Physical Carelessness Misdelivery,1,Disclosure of Information,null,3
12917,vcdb-2021,US,Social Services,null,null,Process Carelessness,Physical Carelessness Misdelivery,1,null,null,3
12919,vcdb-2023,US,Research,null,null,null,Physical Publishing error,1,Disclosure of Information,null,3
12921,vcdb-2025,US,Social Services,null,null,Process Carelessness,Physical Carelessness Misdelivery,1,Disclosure of Information,null,3
12925,vcdb-2029,US,Manufacturing,null,null,Physical Victim grounds,Physical Loss Theft,1,Theft of Resources,null,3
12931,vcdb-2035,US,Social Services,null,null,Process Carelessness,Physical Carelessness Misdelivery,1,Disclosure of Information,null,3
12933,vcdb-2037,US,Social Services,null,null,Process Carelessness,Physical Carelessness Loss,1,Theft of Resources Disclosure of Information,null,3
12941,vcdb-2045,US,Social Services,null,null,Process Carelessness,Physical Carelessness Misdelivery,1,Disclosure of Information,null,3
12942,vcdb-2046,US,Social Services,null,null,Process Carelessness,Physical Carelessness Misdelivery,1,Disclosure of Information,null,3
12948,vcdb-2052,US,Social Services,null,null,Process Carelessness,Physical Carelessness Loss,1,Theft of Resources Disclosure of Information,null,3
12953,vcdb-2057,US,Social Services,null,null,Process Carelessness,Physical Carelessness Misdelivery,1,Disclosure of Information,null,3
12957,vcdb-2061,US,Social Services,null,null,Process Carelessness,Physical Carelessness Gaffe,1,Disclosure of Information,null,3
12961,vcdb-2065,US,Social Services,null,null,Process Carelessness,Physical Carelessness Misdelivery,1,null,null,3
12965,vcdb-2069,US,Social Services,null,null,Process Carelessness,Physical Carelessness Misdelivery,1,Disclosure of Information,null,3
12967,vcdb-2071,NZ,Medical,null,null,null,Physical Misdelivery,1,Disclosure of Information,null,3
12972,vcdb-2076,US,Social Services,null,null,Process Carelessness,Physical Carelessness Misdelivery,1,Disclosure of Information,null,3
12976,vcdb-2080,US,Social Services,null,null,Process Carelessness,Physical Carelessness Misdelivery,1,Disclosure of Information,null,3
12991,vcdb-2095,US,Social Services,null,null,Process Carelessness,Physical Carelessness Misdelivery,1,null,null,3
12992,vcdb-2096,US,Social Services,null,null,Process Carelessness,Physical Carelessness Publishing error,1,Disclosure of Information,null,3
13003,vcdb-2107,US,Civil Services,null,null,null,Physical Misdelivery,10000,Disclosure of Information,null,3
13008,vcdb-2112,CN,Information Technology,null,null,null,Physical Loss,10000000,Theft of Resources Disclosure of Information,null,3
13010,vcdb-2114,US,Social Services,null,null,Process Carelessness,Physical Carelessness Misdelivery,1,Disclosure of Information,null,3
13027,vcdb-2131,US,Social Services,null,null,Process Carelessness,Physical Carelessness Misdelivery,1,null,null,3
13029,vcdb-2133,US,Social Services,null,null,Process Carelessness,Physical Carelessness Misdelivery,1,Disclosure of Information,null,3
13031,vcdb-2135,US,Security Services,Financial Gain,null,Physical Victim secure area,Physical Loss Theft,100000,Theft of Resources Disclosure of Information,null,3
13041,vcdb-2145,US,Social Services,null,null,Process Carelessness,Physical Carelessness Misdelivery,1,Disclosure of Information,null,3
13052,vcdb-2156,US,Social Services,null,null,Process Carelessness,Physical Carelessness Misdelivery,1,null,null,3
13079,vcdb-2183,US,Social Services,null,null,Process Carelessness,Physical Carelessness Misdelivery,1,Disclosure of Information,null,3
13083,vcdb-2187,US,Social Services,null,null,Process Carelessness,Physical Carelessness Misdelivery,1,null,null,3
13100,vcdb-2204,US,Social Services,null,null,Process Carelessness,Physical Carelessness Misdelivery,1,Disclosure of Information,null,3
13101,vcdb-2205,US,Social Services,null,null,Process Carelessness,Physical Carelessness Misdelivery,1,Disclosure of Information,null,3
13115,vcdb-2219,US,Social Services,null,null,null,Physical Publishing error,1,Disclosure of Information,null,3
13129,vcdb-2233,US,Social Services,null,null,Process Carelessness,Physical Carelessness Misdelivery,1,Disclosure of Information,null,3
13143,vcdb-2247,US,Finance Bank,null,null,null,Physical Misdelivery,1,Disclosure of Information,null,3
13157,vcdb-2261,US,Social Services,Grudge Status,null,Physical In-person,Spoof Pretexting,1,Alter behavior Disclosure of Information Corruption of Information,null,3
13159,vcdb-2263,US,Social Services,null,null,Process Inadequate processes,Physical Disposal error,1,Disclosure of Information,null,3
13164,vcdb-2268,US,Social Services,null,null,Process Carelessness,Physical Carelessness Loss,1,Theft of Resources Disclosure of Information,null,3
13166,vcdb-2270,US,Security Services,Financial Gain,null,Physical Victim secure area,Physical Loss Theft,100000,Theft of Resources,null,3
13173,vcdb-2277,US,Social Services,null,null,Process Carelessness,Physical Carelessness Misdelivery,1,Disclosure of Information,null,3
13186,vcdb-2290,US,Social Services,null,null,Process Carelessness,Physical Carelessness Misdelivery,1,null,null,3
13201,vcdb-2305,US,Social Services,null,null,Process Carelessness,Physical Carelessness Misdelivery,1,Disclosure of Information,null,3
13233,vcdb-2337,US,Social Services,null,null,null,Physical Loss,1,Theft of Resources Disclosure of Information,null,3
13244,vcdb-2348,US,Social Services,null,null,Process Carelessness,Physical Carelessness Loss,1,Theft of Resources Disclosure of Information,null,3
13253,vcdb-2357,US,Social Services,null,null,null,Physical Loss,1,Theft of Resources Disclosure of Information,null,3
13264,vcdb-2368,US,Social Services,null,null,Process Carelessness,Physical Carelessness Misdelivery,1,null,null,3
13269,vcdb-2373,US,Social Services,null,null,Process Carelessness,Physical Carelessness Misdelivery,1,Disclosure of Information,null,3
13272,vcdb-2376,US,Social Services,null,null,Process Carelessness,Physical Carelessness Misdelivery,1,Disclosure of Information,null,3
13283,vcdb-2387,US,Social Services,Thrill,null,Physical Physical access Configuration Unapproved hardware,Physical Data mishandling,1,Disclosure of Information,null,3
13289,vcdb-2393,US,Social Services,null,null,Process Carelessness,Physical Carelessness Misdelivery,1,Disclosure of Information,null,3
13298,vcdb-2402,US,Transport,null,null,null,Physical Publishing error,1,Disclosure of Information,null,3
13311,vcdb-2415,US,Social Services,null,null,Process Carelessness,Physical Carelessness Misdelivery,1,null,null,3
13315,vcdb-2419,US,Social Services,null,null,Process Carelessness,Physical Carelessness Misdelivery,1,null,null,3
13323,vcdb-2427,US,Social Services,null,null,Process Carelessness,Physical Carelessness Misdelivery,1,Disclosure of Information,null,3
13326,vcdb-2430,US,Social Services,null,null,Process Carelessness,Physical Carelessness Misdelivery,1,null,null,3
13328,vcdb-2432,US,Social Services,null,null,Process Carelessness,Physical Carelessness Misdelivery,1,null,null,3
13353,vcdb-2457,US,Social Services,null,null,Process Carelessness,Physical Carelessness Misdelivery,1,Disclosure of Information,null,3
13355,vcdb-2459,US,Social Services,null,null,Process Carelessness,Physical Carelessness Misdelivery,1,Modify data Disclosure of Information Corruption of Information,null,3
13357,vcdb-2461,US,Social Services,null,null,Process Carelessness,Physical Carelessness Misdelivery,1,Disclosure of Information,null,3
13365,vcdb-2469,US,Civil Services,Thrill,null,Physical Physical access,Spoof Knowledge abuse,1,Disclosure of Information,null,3
13374,vcdb-2478,US,Social Services,null,null,Process Carelessness,Physical Carelessness Misdelivery,1,Disclosure of Information,null,3
13377,vcdb-2481,US,Social Services,null,null,Process Carelessness,Physical Carelessness Misdelivery,1,Disclosure of Information,null,3
13378,vcdb-2482,GB,Medical,null,null,Physical Physical access,Physical Privilege abuse,1,Disclosure of Information,null,3
13381,vcdb-2485,US,Social Services,null,null,Process Carelessness,Physical Carelessness Misdelivery,1,null,null,3
13394,vcdb-2498,US,Social Services,null,null,Process Carelessness,Physical Carelessness Loss,1,Theft of Resources Disclosure of Information,null,3
13399,vcdb-2503,US,Social Services,null,null,Process Carelessness,Physical Carelessness Misdelivery,1,null,null,3
13407,vcdb-2511,US,Social Services,null,null,Process Carelessness,Physical Carelessness Misdelivery,1,null,null,3
13408,vcdb-2512,US,Government,null,null,null,Physical Publishing error,1100,null,null,3
13416,vcdb-2520,US,Social Services,null,null,Process Carelessness,Physical Carelessness Publishing error,1,Disclosure of Information,null,3
13429,vcdb-2533,US,Social Services,null,null,Process Carelessness,Physical Carelessness Misdelivery,1,Disclosure of Information,null,3
13437,vcdb-2541,US,Social Services,null,null,Process Carelessness,Physical Carelessness Misdelivery,1,null,null,3
13468,vcdb-2572,US,Social Services,null,null,Process Carelessness,Physical Carelessness Misdelivery,10,null,null,3
13499,vcdb-2603,US,Social Services,null,null,Process Carelessness,Physical Carelessness Gaffe,1,Disclosure of Information,null,3
13506,vcdb-2610,US,Social Services,null,null,Process Carelessness,Physical Carelessness Misdelivery,1,Disclosure of Information,null,3
13507,vcdb-2611,US,Social Services,null,null,Process Carelessness,Physical Carelessness Misdelivery,1,null,null,3
13514,vcdb-2618,US,Social Services,null,null,Process Carelessness,Physical Carelessness Misdelivery,10,null,null,3
13520,vcdb-2624,US,Social Services,null,null,Process Carelessness,Physical Carelessness Misdelivery,1,null,null,3
13524,vcdb-2628,US,Social Services,null,null,Process Carelessness,Physical Carelessness Misdelivery,1,Disclosure of Information,null,3
13545,vcdb-2649,US,Social Services,null,null,Process Carelessness,Physical Carelessness Misdelivery,1,Disclosure of Information,null,3
