,typeId,country,industry,objectives,tool,vulnerability,action,records_affected,unauthorized_result,monetary_loss,cluster
10642,prdb-9349,US,null,null,null,null,null,1268,null,null,0
10644,prdb-9351,US,null,null,null,null,null,202231,null,null,0
10651,prdb-9358,US,null,null,null,null,null,201,null,null,0
10653,prdb-9360,US,null,null,null,null,null,189957,null,null,0
10919,vcdb-23,US,Social Services,Grudge Status,null,null,null,1763,null,null,0
10935,vcdb-39,US,Finance,null,null,null,Physical Loss,14829,Theft of Resources,null,0
10951,vcdb-55,US,Government,null,null,null,Physical Misdelivery,13000,Disclosure of Information,null,0
10961,vcdb-65,US,Social Services,Thrill,null,Configuration LAN access,Physical Privilege abuse,14,Disclosure of Information,null,0
10987,vcdb-91,US,Social Services,null,null,Process Carelessness,Physical Carelessness Misdelivery,115,null,null,0
11011,vcdb-115,US,Social Services,Financial Gain,null,null,Physical Loss Theft Bypass Bypassed controls,13,Theft of Resources Disclosure of Information,null,0
11029,vcdb-133,BS,Finance Bank,null,null,null,null,175000,Disclosure of Information,null,0
11036,vcdb-140,US,Social Services,null,null,null,Physical Loss,17,Theft of Resources Disclosure of Information,null,0
11060,vcdb-164,US,Social Services,null,null,Process Carelessness,Physical Carelessness Misdelivery,14,Disclosure of Information,null,0
11084,vcdb-188,US,Social Services,null,null,Process Carelessness,Physical Carelessness Publishing error,116,Disclosure of Information,null,0
11116,vcdb-220,US,Medical,Financial Gain,null,null,Physical Loss Theft,13806,Theft of Resources,null,0
11189,vcdb-293,GB,Finance,null,null,null,null,12,Disclosure of Information,null,0
11255,vcdb-359,IL,Education,Grudge Status,null,null,null,160,null,null,0
11308,vcdb-412,US,Medical,null,null,null,Physical Misdelivery,14121,Disclosure of Information,null,0
11408,vcdb-512,US,Education,null,null,null,null,1700,null,null,0
11435,vcdb-539,US,Social Services,null,null,Process Carelessness,Physical Carelessness Misdelivery,134,Disclosure of Information,null,0
11534,vcdb-638,US,Social Services,null,null,Process Carelessness,Physical Carelessness Disposal error,138,Disclosure of Information,null,0
11550,vcdb-654,US,Medical,null,null,Implementation Email,Spoof Phishing,13000,Alter behavior Disclosure of Information Corruption of Information,null,0
11625,vcdb-729,US,Civil Services,null,null,null,Authenticate Use of stolen creds,145000,null,null,0
11636,vcdb-740,US,Government,null,null,null,Physical Misdelivery,200,null,null,0
11685,vcdb-789,US,Education,Ideology Status,null,null,null,180,Disclosure of Information,null,0
11688,vcdb-792,US,Social Services,null,null,Process Carelessness,Physical Carelessness Loss,17,Theft of Resources Disclosure of Information,null,0
11719,vcdb-823,US,Education,null,null,Physical Personal vehicle,Physical Loss Theft,1253,Theft of Resources,null,0
11789,vcdb-893,CA,Education,null,null,null,null,132,Disclosure of Information,null,0
11856,vcdb-960,US,Social Services,null,null,null,Physical Disposal error,143,Disclosure of Information,null,0
11951,vcdb-1055,null,Utilities,null,null,Design Web application Implementation,Physical Loss,111000,Theft of Resources Disclosure of Information,null,0
11989,vcdb-1093,US,Social Services,null,null,null,Physical Publishing error,1510,Disclosure of Information,null,0
12076,vcdb-1180,US,Social Services,null,null,Process Carelessness,Physical Carelessness Misdelivery,159,Disclosure of Information,null,0
12262,vcdb-1366,US,Social Services,null,null,Process Carelessness,Physical Carelessness Misdelivery,115,Disclosure of Information,null,0
12292,vcdb-1396,US,Social Services,null,null,null,Physical Loss,173,Theft of Resources,null,0
12396,vcdb-1500,US,Civil Services,Financial Gain,null,Configuration LAN access,Physical Privilege abuse,132,Disclosure of Information,null,0
12414,vcdb-1518,US,Social Services,Financial Gain,null,Physical Personal vehicle,Physical Loss Theft,13617,Theft of Resources,null,0
12475,vcdb-1579,US,Sport,Financial Gain,Script or Program Ransomware Obscuration,Implementation Email,null,1500000,Alter behavior Disclosure of Information Corruption of Information,null,0
12484,vcdb-1588,US,Civil Services,null,null,null,null,160000,Disclosure of Information,null,0
12589,vcdb-1693,null,Medical,Targeted,null,null,null,1629,Infiltrate Increased Access,null,0
12620,vcdb-1724,US,Social Services,null,null,null,Physical Loss,13000000,Theft of Resources,null,0
12662,vcdb-1766,US,Finance Insurance,null,null,null,Physical Misdelivery,14000,Disclosure of Information,null,0
12702,vcdb-1806,US,Social Services,null,null,Physical Victim work area,Physical Loss Theft,1306,Theft of Resources Disclosure of Information,null,0
12796,vcdb-1900,US,Medical,null,null,Physical Victim work area,Physical Loss Theft,1749,Theft of Resources,null,0
12809,vcdb-1913,MX,Information Technology,Thrill,null,Design Web application,null,144,Disclosure of Information,null,0
12846,vcdb-1950,US,Social Services,null,null,null,Physical Disposal error,15,null,null,0
12850,vcdb-1954,US,Education,Thrill,null,Design Web application,null,12,Disclosure of Information,null,0
12883,vcdb-1987,US,Oil and Gas,Targeted Financial Gain,Physical Attack Skimmer,Physical Victim public area,Physical Loss,12,Theft of Resources Fraudulent transaction Disclosure of Information,null,0
12913,vcdb-2017,US,Medical,null,null,null,Physical Misdelivery,1200,Disclosure of Information,null,0
12920,vcdb-2024,AM,Security Services,Ideology Status,null,Design Web application,Physical Loss,1191,Theft of Resources Modify configuration Defacement Corruption of Information Denial of Service,null,0
12939,vcdb-2043,US,Social Services,null,null,Process Carelessness,Physical Carelessness Misdelivery,120,Disclosure of Information,null,0
12947,vcdb-2051,US,Medical,null,null,null,Physical Loss,13619,Theft of Resources,null,0
12950,vcdb-2054,US,Social Services,null,null,Process Carelessness,Physical Carelessness Misdelivery,15,Disclosure of Information,null,0
12970,vcdb-2074,US,Civil Services,null,null,null,null,21,null,null,0
13116,vcdb-2220,US,Finance,Financial Gain,Script or Program Ransomware,Design Web application,null,12,Disclosure of Information,607,0
13198,vcdb-2302,US,Medical,null,null,Process Carelessness,Physical Carelessness Loss,1399,Theft of Resources,null,0
13237,vcdb-2341,US,Medical,null,null,null,Physical Loss Theft,13806,Theft of Resources,null,0
13245,vcdb-2349,US,Social Services,null,null,null,null,13,null,null,0
13248,vcdb-2352,US,Social Services,null,null,Process Carelessness,Physical Carelessness Publishing error,15,Disclosure of Information,null,0
13282,vcdb-2386,US,Medical,Financial Gain,null,Physical Victim work area,Physical Loss Theft,1400,Theft of Resources,null,0
13295,vcdb-2399,US,Consulting Services,null,null,null,Physical Misdelivery,1519,Disclosure of Information,null,0
13366,vcdb-2470,US,Social Services,null,null,Process Carelessness,Physical Carelessness Disposal error,122,Disclosure of Information,null,0
13373,vcdb-2477,US,Utilities,null,null,Physical Physical access,Physical Privilege abuse,1800000,null,null,0
13410,vcdb-2514,US,Social Services,null,null,Process Carelessness,Physical Carelessness Misdelivery,120,Disclosure of Information,null,0
13459,vcdb-2563,US,Finance,null,null,null,Physical Loss,140000,Theft of Resources,null,0
13489,vcdb-2593,US,Medical,null,null,null,Physical Loss Omission,142,Theft of Resources,null,0
13523,vcdb-2627,US,Social Services,null,null,Process Carelessness,Physical Carelessness Misdelivery,132,Disclosure of Information,null,0
13570,vcdb-2674,US,Security Services,null,null,null,null,12000,Disclosure of Information,null,0
13593,vcdb-2697,null,Transport,null,null,null,Physical Misdelivery,1357,Disclosure of Information,null,0
13599,vcdb-2703,US,Social Services,null,null,null,Physical Loss,13,Theft of Resources,null,0
13616,vcdb-2720,US,Education,Financial Gain,null,Physical Victim public area,Physical Loss Theft,171,Theft of Resources,null,0
13753,vcdb-2857,US,Medical,Financial Gain,null,null,Physical Loss Theft,1416,Theft of Resources,null,0
13931,vcdb-3035,US,Civil Services,Asset and fraud Financial Gain Thrill,null,null,null,12,Disclosure of Information,null,0
13950,vcdb-3054,US,Social Services,null,null,Process Carelessness,Physical Carelessness Loss,13,Theft of Resources Disclosure of Information,null,0
13979,vcdb-3083,null,Transport,Financial Gain,null,Configuration LAN access,Physical Privilege abuse,14000,Disclosure of Information,null,0
14010,vcdb-3114,US,Social Services,null,null,Process Carelessness,Physical Carelessness Misdelivery,155,Disclosure of Information,null,0
14022,vcdb-3126,US,Rental,null,null,null,Physical Publishing error,1200,null,null,0
14130,vcdb-3234,US,Social Services,Grudge Status,null,null,Physical Loss Theft,1740,Theft of Resources Disclosure of Information,null,0
14137,vcdb-3241,US,Medical,null,null,Physical Victim work area,Physical Loss Theft,17130,Theft of Resources,null,0
14230,vcdb-3334,US,Education,null,null,null,null,125000,Disclosure of Information,null,0
14267,vcdb-3371,US,Social Services,null,null,Process Carelessness,Physical Carelessness Misdelivery,157,Disclosure of Information,null,0
14319,vcdb-3423,US,Social Services,null,null,Process Carelessness,Physical Carelessness Misdelivery,126,Disclosure of Information,null,0
14327,vcdb-3431,US,Social Services,null,null,null,Physical Publishing error,1300,Disclosure of Information,null,0
14400,vcdb-3504,US,Social Services,null,null,Process Carelessness,Physical Carelessness Misdelivery,143,Disclosure of Information,null,0
14488,vcdb-3592,US,Medical,Financial Gain,null,Design Web application Implementation Email,Spoof Phishing Steal Capture stored data,1361,Modify configuration Modify data Alter behavior Disclosure of Information Corruption of Information,null,0
14559,vcdb-3663,US,Social Services,null,null,null,Physical Disposal error,13,Disclosure of Information,null,0
14593,vcdb-3697,US,Medical,null,null,Physical Victim grounds,Physical Loss Theft,17130,Theft of Resources,null,0
14595,vcdb-3699,US,Social Services,null,null,Physical Victim work area,Physical Loss Theft,1597,Theft of Resources,null,0
14601,vcdb-3705,US,Medical,null,null,null,Physical Loss,1182,Theft of Resources,null,0
14633,vcdb-3737,US,Medical,Financial Gain,null,Physical Victim secure area,Physical Loss Theft,1504,Theft of Resources,null,0
14649,vcdb-3753,US,Medical,null,null,null,Physical Loss,1407,Theft of Resources,null,0
14662,vcdb-3766,US,Social Services,null,null,Process Carelessness,Physical Carelessness Misdelivery,121,Disclosure of Information,null,0
14714,vcdb-3818,US,Social Services,null,null,Process Carelessness,Physical Carelessness Misdelivery,138,Disclosure of Information,null,0
14882,vcdb-3986,US,Medical,Financial Gain,null,Physical Personal vehicle,Physical Loss Theft,1566,Theft of Resources,null,0
14904,vcdb-4008,US,Social Services,null,null,Process Carelessness,Physical Carelessness Misdelivery,133,Disclosure of Information,null,0
14922,vcdb-4026,US,Social Services,null,null,null,Physical Loss,182,Theft of Resources Disclosure of Information,null,0
14944,vcdb-4048,US,Transport,null,null,null,Physical Loss,123000,Theft of Resources Disclosure of Information,null,0
14952,vcdb-4056,US,Medical,Business disruption Financial Gain Damage,Physical Attack Tampering,Physical Victim work area,null,13000,Disclosure of Information,null,0
14984,vcdb-4088,US,Medical,Financial Gain,null,Physical Victim secure area Physical access Configuration LAN access,Physical Loss Theft Privilege abuse Authenticate Brute force,124,Theft of Resources Fraudulent transaction Disclosure of Information,null,0
14996,vcdb-4100,US,Social Services,Financial Gain,null,Physical Victim grounds,Physical Loss Theft,143,Theft of Resources Disclosure of Information,null,0
15142,vcdb-4246,US,Utilities,null,null,null,Physical Publishing error,127000,Disclosure of Information,null,0
15267,vcdb-4371,US,Social Services,null,null,Process Carelessness,Physical Carelessness Misdelivery,122,Disclosure of Information,null,0
15367,vcdb-4471,GB,Medical,Financial Gain,null,Physical Victim work area,Physical Loss Theft,1500,Theft of Resources,null,0
15389,vcdb-4493,JP,Finance Bank,Financial Gain,null,Physical Physical access,Physical Privilege abuse,139,null,null,0
15472,vcdb-4576,US,Retailer,null,null,Process Inadequate personnel Configuration Misconfiguration,null,1891928,Disclosure of Information,null,0
15521,vcdb-4625,US,Finance Insurance,null,null,null,Physical Disposal error,12000,null,null,0
15525,vcdb-4629,US,Education,null,null,null,Physical Loss Theft,1537,Theft of Resources,null,0
15528,vcdb-4632,GB,Finance Insurance,null,null,Process Inadequate processes,Physical Disposal error,1600000,null,null,0
15536,vcdb-4640,CA,Civil Services,null,null,Configuration Misconfiguration,null,140,Disclosure of Information,null,0
15540,vcdb-4644,US,Medical,null,null,Physical Physical access,Physical Possession abuse,164,Disclosure of Information,null,0
15549,vcdb-4653,US,Finance Insurance,null,null,null,null,1771,null,null,0
15550,vcdb-4654,US,Finance,Financial Gain,null,null,Physical Loss,15000000,Theft of Resources Disclosure of Information,null,0
15555,vcdb-4659,US,Social Services,null,null,null,Physical Loss,17911623,Theft of Resources Disclosure of Information,null,0
15561,vcdb-4665,US,Medical,Financial Gain,null,null,Physical Loss Theft,1863,Theft of Resources,null,0
15567,vcdb-4671,US,Medical,null,null,null,null,1288,null,null,0
15570,vcdb-4674,US,Medical,null,null,null,Physical Loss Theft,1749,Theft of Resources,null,0
15576,vcdb-4680,US,Medical,null,null,Process Carelessness,Physical Carelessness Loss,11440,Theft of Resources,null,0
15580,vcdb-4684,US,Medical,Financial Gain,null,Physical Victim work area,Physical Loss Theft,1300,Theft of Resources Disclosure of Information,null,0
15581,vcdb-4685,US,Manufacturing,null,null,null,Physical Loss Theft,1300,Theft of Resources,null,0
15585,vcdb-4689,CA,Social Services,null,null,Process Carelessness,Physical Carelessness Disposal error,15,Disclosure of Information,null,0
15586,vcdb-4690,US,Medical,null,null,Implementation Malfunction,null,1126,Disclosure of Information,null,0
15592,vcdb-4696,CA,Finance,Financial Gain,null,null,null,1300000,Exfiltrate Disclosure of Information,null,0
15593,vcdb-4697,US,Medical,null,null,Process Carelessness,Physical Carelessness Loss,130495,Theft of Resources,null,0
15596,vcdb-4700,CA,Medical,Financial Gain,null,null,Physical Loss Theft,121,Theft of Resources Disclosure of Information,null,0
15599,vcdb-4703,US,Education,null,null,null,Physical Misdelivery,1581,Disclosure of Information,null,0
15600,vcdb-4704,US,Medical,null,null,Physical Victim work area In-person,Physical Loss Theft Spoof Pretexting,1300,Theft of Resources Alter behavior Corruption of Information,null,0
15606,vcdb-4710,GB,Civil Services,null,null,null,Physical Publishing error,1600,Disclosure of Information,null,0
15608,vcdb-4712,US,Wholesaler,null,null,null,null,1287,null,null,0
15624,vcdb-4728,US,Education,null,null,null,null,1406,Disclosure of Information,null,0
15628,vcdb-4732,GB,Medical,null,null,null,Physical Loss Disposal error,1628,Theft of Resources Disclosure of Information,null,0
15629,vcdb-4733,US,Medical,Financial Gain,null,null,Physical Loss Theft,14000,Theft of Resources,null,0
15640,vcdb-4744,US,Medical,null,null,Design Unapproved workaround Configuration LAN access,Physical Data mishandling,1310,null,null,0
15641,vcdb-4745,US,Information Technology,null,null,Design Web application Abuse of functionality Implementation,null,13000000,Disclosure of Information,null,0
15658,vcdb-4762,US,Research,Financial Gain,null,Configuration LAN access,Physical Privilege abuse,1300,Disclosure of Information,null,0
15665,vcdb-4769,US,Medical,null,null,null,Physical Loss Theft,12563,Theft of Resources,null,0
15669,vcdb-4773,US,Medical,null,null,null,Physical Misdelivery,1519,Disclosure of Information,null,0
15683,vcdb-4787,US,Medical,Thrill,null,Configuration LAN access,Physical Privilege abuse,1396,Disclosure of Information,null,0
15692,vcdb-4796,US,Support Services,Financial Gain,null,Design Web application,null,12456,Disclosure of Information,null,0
15700,vcdb-4804,US,Medical,null,null,null,Physical Loss Theft,1250,Theft of Resources,null,0
15706,vcdb-4810,US,Government,null,null,null,Physical Misdelivery,1200,Disclosure of Information,null,0
15715,vcdb-4819,US,Medical,Financial Gain,null,null,Physical Loss Theft,1500,Theft of Resources,null,0
15735,vcdb-4839,CA,Education,null,null,null,Physical Misdelivery,134,Disclosure of Information,null,0
15743,vcdb-4847,KR,Finance Bank,Financial Gain,null,Configuration LAN access,Physical Privilege abuse,130000,Disclosure of Information,null,0
15756,vcdb-4860,US,Medical,Financial Gain,null,Physical Physical access,Spoof Knowledge abuse,13000,Disclosure of Information,null,0
15760,vcdb-4864,RU,Telecommunications,null,null,null,null,1600000,Disclosure of Information,null,0
15762,vcdb-4866,US,Medical,Financial Gain,null,Implementation Email,Spoof Phishing,1456,Exfiltrate Alter behavior Disclosure of Information Corruption of Information,null,0
